data,valor
2015-12-01,15.37248079
2016-01-01,17.0186213
2016-02-01,17.0186213
2016-03-01,17.0186213
2016-04-01,17.0186213
2016-05-01,17.0186213
2016-06-01,17.0186213
2016-07-01,17.0186213
2016-08-01,17.0186213
2016-09-01,17.0186213
2016-10-01,17.0186213
2016-11-01,17.0186213
2016-12-01,17.0186213
2017-01-01,18.13872241
2017-02-01,18.13872241
2017-03-01,18.13872241
2017-04-01,18.13872241
2017-05-01,18.13872241
2017-06-01,18.13872241
2017-07-01,18.13872241
2017-08-01,18.13872241
2017-09-01,18.13872241
2017-10-01,18.13872241
2017-11-01,18.13872241
2017-12-01,18.13872241
2018-01-01,18.67156403
2018-02-01,18.67156403
2018-03-01,18.67156403
2018-04-01,18.67156403
2018-05-01,18.67156403
2018-06-01,18.67156403
2018-07-01,18.67156403
2018-08-01,18.67156403
2018-09-01,18.67156403
2018-10-01,18.67156403
2018-11-01,18.67156403
2018-12-01,18.67156403
2019-01-01,19.39260078
2019-02-01,19.39260078
2019-03-01,19.39260078
2019-04-01,19.39260078
2019-05-01,19.39260078
2019-06-01,19.39260078
2019-07-01,19.39260078
2019-08-01,19.39260078
2019-09-01,19.39260078
2019-10-01,19.39260078
2019-11-01,19.39260078
2019-12-01,19.39260078
2020-01-01,20.15161666
2020-02-01,20.15161666
2020-03-01,20.15161666
2020-04-01,20.15161666
2020-05-01,20.15161666
2020-06-01,20.15161666
2020-07-01,20.15161666
2020-08-01,20.15161666
2020-09-01,20.15161666
2020-10-01,20.15161666
2020-11-01,20.15161666
2020-12-01,20.15161666
2021-01-01,21.0035964
2021-02-01,21.0035964
2021-03-01,21.0035964
2021-04-01,21.0035964
2021-05-01,21.0035964
2021-06-01,21.0035964
2021-07-01,21.0035964
2021-08-01,21.0035964
2021-09-01,21.0035964
2021-10-01,21.0035964
2021-11-01,21.0035964
2021-12-01,21.0035964
2022-01-01,23.19278187
2022-02-01,23.19278187
2022-03-01,23.19278187
2022-04-01,23.19278187
2022-05-01,23.19278187
2022-06-01,23.19278187
2022-07-01,23.19278187
2022-08-01,23.19278187
2022-09-01,23.19278187
2022-10-01,23.19278187
2022-11-01,23.19278187
2022-12-01,23.19278187
2023-01-01,24.5611645
2023-02-01,24.5611645
2023-03-01,24.5611645
2023-04-01,24.5611645
2023-05-01,24.5611645
2023-06-01,24.5611645
2023-07-01,24.5611645
2023-08-01,24.5611645
2023-09-01,24.5611645
2023-10-01,24.5611645
2023-11-01,24.5611645
2023-12-01,24.5611645
2024-01-01,25.7198116
2024-02-01,25.7198116
2024-03-01,25.7198116
2024-04-01,25.7198116
2024-05-01,25.7198116
2024-06-01,25.7198116
2024-07-01,25.7198116
2024-08-01,25.7198116
2024-09-01,25.7198116
2024-10-01,25.7198116
2024-11-01,25.7198116
2024-12-01,25.7198116
2025-01-01,26.9300423
2025-02-01,26.9300423
2025-03-01,26.9300423
2025-04-01,26.9300423
2025-05-01,26.9300423
2025-06-01,26.9300423
2025-07-01,26.9300423
2025-08-01,26.9300423
2025-09-01,26.9300423
2025-10-01,26.9300423
2025-11-01,26.9300423
2025-12-01,26.9300423
2026-01-01,28.11816575
2026-02-01,28.11816575
2026-03-01,28.11816575
2026-04-01,28.11816575
2026-05-01,28.11816575
2026-06-01,28.11816575
2026-07-01,28.11816575
2026-08-01,28.11816575
